antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'jumbo bag red retrospot', 'jumbo bag woodland animals', 'jumbo bag pink polkadot'})",frozenset({'jumbo storage bag suki'}),0.016759227404531382,0.058190396618666144,0.011500466899297193,0.6862170087976539,11.792616113180628,1.0,0.010525240809605093,3.0014679883461195,0.9308006743276162,0.1812548412083656,0.6668296967075021,0.4419260719663945
"frozenset({'jumbo bag red retrospot', 'jumbo bag toys'})",frozenset({'jumbo storage bag suki'}),0.016906669287855704,0.058190396618666144,0.011598761488180075,0.686046511627907,11.789686125078566,1.0,0.01061495569681913,2.99983799595536,0.9309188367507586,0.1826625386996904,0.6666486652451612,0.44268541797611566
"frozenset({'dotcom postage', 'green regency teacup and saucer'})",frozenset({'jumbo bag red retrospot'}),0.01626775446011697,0.10281613997149457,0.011156435838207107,0.6858006042296072,6.670164863412915,1.0,0.009483848118613816,2.855460169898416,0.8641362240603994,0.10336976320582879,0.6497937493431837,0.3971546042180541
frozenset({'set of 6 tea time baking cases'}),frozenset({'set of 12 fairy cake baking cases'}),0.018577677298864698,0.02712930653167543,0.012729149260333219,0.6851851851851852,25.256273483628558,1.0,0.012225149758245771,3.090295143958208,0.978585726795452,0.3859910581222057,0.676406312854911,0.5771940418679549
frozenset({'dotcom postage'}),frozenset({'jumbo bag red retrospot'}),0.03479628446454023,0.10281613997149457,0.023836437804098883,0.6850282485875705,6.662652855645936,1.0,0.020258818150104774,2.8484581744402764,0.8805494852185032,0.20950323974082072,0.6489328827176827,0.45843190632055386
frozenset({'wooden tree christmas scandinavian'}),"frozenset({'wooden star christmas scandinavian', 'wooden heart christmas scandinavian'})",0.016611785521207057,0.01906915024327911,0.011353025015972872,0.6834319526627219,35.83966479594949,1.0,0.011036252382059845,3.0986413758670253,0.9885190192551879,0.46666666666666673,0.6772779167708003,0.6393963887024949
frozenset({'set of 3 wooden stocking decoration'}),frozenset({'set of 3 wooden heart decorations'}),0.015677986926819678,0.021870546026441243,0.010714110188234137,0.6833855799373041,31.246845831425453,1.0,0.010371224053549184,3.089339562550151,0.9834147331350789,0.3992673992673992,0.6763062202283352,0.5866366101933711
"frozenset({""poppy's playhouse livingroom""})","frozenset({""poppy's playhouse bedroom"", ""poppy's playhouse kitchen""})",0.016120312576792646,0.015383103160171033,0.011008993954882784,0.6829268292682927,44.39460765214681,1.0,0.01076101352353978,3.1053302131102303,0.9934901129641127,0.5371702637889689,0.6779730555616428,0.6992908906724851
frozenset({'pink vintage paisley picnic bag'}),frozenset({'scandinavian paisley picnic bag'}),0.02015039072099081,0.021919693320882686,0.01376124244360348,0.6829268292682927,31.15585693973532,1.0,0.013319552058703402,3.0847148133726012,0.9878080238465452,0.4861111111111111,0.6758209233265641,0.6553647599256263
frozenset({'jumbo bag pears'}),frozenset({'jumbo bag apples'}),0.029242640192657394,0.048066053963729295,0.019953801543225045,0.6823529411764706,14.196150607482258,1.0,0.018548223221682855,2.996829089373445,0.9575599502800242,0.34790059982862037,0.666313970474348,0.5487429327559245
frozenset({'alarm clock bakelike chocolate'}),frozenset({'alarm clock bakelike red'}),0.021035042020936746,0.05165380645795449,0.014351009976900772,0.6822429906542057,13.20799060974417,1.0,0.013264469987516365,2.9845012561470265,0.9441484587923556,0.24599831508003372,0.6649356411090963,0.4800368140711561
"frozenset({'lunch bag cars blue', 'red retrospot charlotte bag'})",frozenset({'strawberry charlotte bag'}),0.014989924804639504,0.0354843465867204,0.010222637243819728,0.6819672131147542,19.218818400617593,1.0,0.009690729556743022,3.0327554050623746,0.962393876705073,0.253968253968254,0.6702668476558422,0.485027927887017
"frozenset({'lunch bag pink polkadot', 'lunch bag apple design'})",frozenset({'lunch bag red retrospot'}),0.017152405760062907,0.07686636850641372,0.011697056077062958,0.681948424068768,8.871869938956024,1.0,0.010378612935138429,2.9024652017230785,0.9027688483134028,0.14208955223880598,0.6554652922604068,0.41706116855612313
"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot'})",frozenset({'lunch bag red retrospot'}),0.021035042020936746,0.07686636850641372,0.01430186268245933,0.6799065420560748,8.845305889523628,1.0,0.012684975390930109,2.883950323206241,0.9060035066417617,0.17107583774250443,0.6532533892996302,0.4329839615651218
"frozenset({'key fob , back door'})","frozenset({'key fob , shed'})",0.015186513982405269,0.018331940826657494,0.01032093183270261,0.6796116504854369,37.07254223170827,1.0,0.01004253355701395,3.063994245298615,0.988030599004748,0.4449152542372881,0.6736286298401515,0.6213071657252922
"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot', 'jumbo bag woodland animals'})",frozenset({'jumbo shopper vintage red paisley'}),0.016071165282351207,0.05774807096869317,0.010910699365999902,0.6788990825688074,11.756220964278743,1.0,0.009982620572725087,2.934441721840356,0.9298829548829549,0.17343750000000002,0.6592196762480452,0.4339176263907867
frozenset({'alarm clock bakelike orange'}),frozenset({'alarm clock bakelike red'}),0.021870546026441243,0.05165380645795449,0.014842482921315181,0.6786516853932585,13.138464170025339,1.0,0.013712785969735599,2.9511472456378347,0.9445453250729902,0.25293132328308204,0.6611487273370974,0.4829985353702734
"frozenset({'red retrospot charlotte bag', 'charlotte bag apples design'})",frozenset({'charlotte bag suki design'}),0.01616945987123409,0.043347913697350964,0.010959846660441343,0.6778115501519757,15.636543776578513,1.0,0.010258934309410307,2.9692314754110525,0.9514313799195074,0.2257085020242915,0.6632125153322502,0.46532300863607856
frozenset({'pink  polkadot cup'}),frozenset({'blue polkadot cup'}),0.015088219393522386,0.015972870693468325,0.010222637243819728,0.6775244299674267,42.4171986970684,1.0,0.009981635066452313,3.051478067647527,0.9913828592814371,0.49056603773584906,0.6722899598715029,0.6587622149837133
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag red retrospot'}),0.05986140462967514,0.10281613997149457,0.040546517914188826,0.6773399014778325,6.587875227232055,1.0,0.034391799356893876,2.780585092912773,0.9022137734710269,0.3319919517102616,0.6403634607159385,0.5358496830524918
"frozenset({'jumbo bag red retrospot', 'jumbo bag toys'})",frozenset({'jumbo bag pink polkadot'}),0.016906669287855704,0.05986140462967514,0.011451319604855752,0.6773255813953488,11.3148962271356,1.0,0.01043926263367532,2.913582673940466,0.9272984588792368,0.1753197893152746,0.6567799469209662,0.43431139496696836
frozenset({'jumbo bag scandinavian blue paisley'}),frozenset({'jumbo bag red retrospot'}),0.03253550892023394,0.10281613997149457,0.022017987909765568,0.676737160120846,6.582012904865609,1.0,0.018672812470578986,2.7754005389666854,0.8765911317536921,0.194275802254987,0.6396916459588525,0.4454431498500979
frozenset({'jumbo bag vintage christmas'}),"frozenset({""jumbo bag 50's christmas""})",0.023394112154125915,0.03518946282007176,0.015825428810144003,0.6764705882352942,19.223669076569173,1.0,0.0150022025702878,2.982141660374324,0.970689206249877,0.37011494252873567,0.6646705241110249,0.5630956293131778
"frozenset({'jumbo bag pink polkadot', 'dotcom postage'})",frozenset({'jumbo storage bag suki'}),0.016955816582297143,0.058190396618666144,0.011451319604855752,0.6753623188405797,11.606078632980807,1.0,0.010464653912938524,2.901109938987145,0.9296003876007248,0.17978395061728392,0.6553043417757802,0.43607642969056015
"frozenset({'pack of 72 retrospot cake cases', 'red retrospot charlotte bag'})",frozenset({'charlotte bag pink polkadot'}),0.01572713422126112,0.03651643976999066,0.010615815599351255,0.6749999999999999,18.484825033647375,1.0,0.010041516649806015,2.9645648007077203,0.9610155919138793,0.2550177095631641,0.6626823607427055,0.4828566621803499
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.02501597287069347,0.0376468275421438,0.01685752199341426,0.6738703339882121,17.899790712347457,1.0,0.015915749976952318,2.95082990831957,0.9683578384329983,0.36802575107296137,0.661112286689043,0.5608255064196934
"frozenset({'woodland charlotte bag', 'charlotte bag suki design', 'strawberry charlotte bag'})","frozenset({'charlotte bag pink polkadot', 'red retrospot charlotte bag'})",0.014891630215756622,0.025654887698432202,0.010026048066053964,0.6732673267326733,26.24323811691514,1.0,0.009644004965222148,2.9820865558320717,0.976435665066266,0.32850241545893716,0.6646643277190267,0.5320359622169113
frozenset({'paper chain kit vintage christmas'}),"frozenset({""paper chain kit 50's christmas""})",0.04030078144198162,0.05701086155207156,0.02712930653167543,0.6731707317073171,11.807762825904122,1.0,0.024831724260446324,2.885265274355602,0.9537466889026935,0.3865546218487395,0.6534114180460093,0.5745164003364172
frozenset({'strawberry charlotte bag'}),frozenset({'red retrospot charlotte bag'}),0.0354843465867204,0.05081830245244999,0.023885585098540326,0.6731301939058172,13.245822103870081,1.0,0.02208233084136881,2.9038524814802167,0.9585168409740243,0.3826771653543307,0.6556298894734978,0.5715747681327925
"frozenset({'red retrospot charlotte bag', 'strawberry charlotte bag'})",frozenset({'woodland charlotte bag'}),0.023885585098540326,0.041037990858603234,0.016071165282351207,0.6728395061728395,16.395527463591336,1.0,0.01509094885942492,2.931166895866156,0.9619853393931863,0.32897384305835015,0.6588389417844795,0.5322281363199527
"frozenset({'lunch bag red retrospot', 'lunch bag vintage leaf design'})",frozenset({'lunch bag apple design'}),0.014989924804639504,0.050916597041332876,0.010075195360495405,0.6721311475409836,13.200629786695359,1.0,0.009311959399537694,2.8947043790239344,0.9383112536843361,0.18045774647887322,0.6545415803954426,0.4350037977087157
frozenset({'blue happy birthday bunting'}),frozenset({'pink happy birthday bunting'}),0.01916744483216199,0.01975721236545928,0.012876591143657542,0.6717948717948717,34.0025130756474,1.0,0.012497895865605292,2.986677243573991,0.9895577017304763,0.49433962264150955,0.6651797571526826,0.661768082663605
"frozenset({'red retrospot charlotte bag', 'strawberry charlotte bag'})",frozenset({'charlotte bag pink polkadot'}),0.023885585098540326,0.03651643976999066,0.016022017987909764,0.6707818930041152,18.36931248580718,1.0,0.01514980145828793,2.926581314198653,0.9686993315197062,0.3610188261351052,0.6583043856842854,0.5547718347927709
"frozenset({'jumbo bag pink polkadot', 'jumbo bag scandinavian blue paisley'})",frozenset({'jumbo shopper vintage red paisley'}),0.01562883963237824,0.05774807096869317,0.010468373716026933,0.6698113207547169,11.598851866720192,1.0,0.00956583837577803,2.853677270780529,0.9282927079678128,0.16640625000000003,0.6495749501041219,0.42554395824969893
frozenset({'regency tea plate green'}),"frozenset({'regency tea plate pink', 'regency tea plate roses'})",0.01872511918218902,0.013220622204747628,0.012532560082567454,0.6692913385826772,50.6247987588912,1.0,0.01228500235612086,2.9838328804761205,0.9989523366193116,0.6455696202531646,0.6648605870177176,0.8086233644586249
frozenset({'red hanging heart t-light holder'}),frozenset({'white hanging heart t-light holder'}),0.03641814518110778,0.11107288543765666,0.024327910748513294,0.6680161943319838,6.014214825695962,1.0,0.02028284228096016,2.677621918254863,0.8652376050621484,0.19752593774940141,0.626534279099512,0.4435213715022751
"frozenset({'jumbo bag pink polkadot', 'dotcom postage'})",frozenset({'jumbo bag woodland animals'}),0.016955816582297143,0.042414115102963584,0.01130387772153143,0.6666666666666667,15.718037852452685,1.0,0.010584711765345142,2.8727576546911098,0.9525297470252976,0.23517382413087937,0.6519024156572916,0.46658941676322907
"frozenset({'alarm clock bakelike pink', 'alarm clock bakelike red'})",frozenset({'alarm clock bakelike green'}),0.02309922838747727,0.04816434855261218,0.015383103160171033,0.6659574468085107,13.826771602257924,1.0,0.014270543872820184,2.849444306880715,0.9496118380435846,0.2752858399296394,0.6490543796257947,0.49267260095527576
"frozenset({'woodland charlotte bag', 'charlotte bag pink polkadot'})",frozenset({'strawberry charlotte bag'}),0.019413181304369195,0.0354843465867204,0.012925738438098983,0.6658227848101266,18.763845155861006,1.0,0.012236874384343906,2.886240023471556,0.9654484450895076,0.3079625292740047,0.65352846891881,0.5150443563939829
"frozenset({'jumbo bag apples', 'jumbo bag vintage leaf'})",frozenset({'jumbo bag pears'}),0.017889615176684522,0.029242640192657394,0.011893645254828722,0.6648351648351649,22.735127897312776,1.0,0.011370505675031834,2.8963580243432197,0.9734294811747011,0.3375174337517434,0.6547388162667629,0.5357789269553976
"frozenset({'woodland charlotte bag', 'charlotte bag suki design'})",frozenset({'strawberry charlotte bag'}),0.022411166265297097,0.0354843465867204,0.014891630215756622,0.6644736842105262,18.725825557661462,1.0,0.014096384624586204,2.8746348886042834,0.9682985140301773,0.3462857142857143,0.6521297351659402,0.5420706371191135
frozenset({'set/6 red spotty paper plates'}),frozenset({'set/6 red spotty paper cups'}),0.025900624170639406,0.021035042020936746,0.01720155305450435,0.6641366223908919,31.572868821933362,1.0,0.016656732336706462,2.9147713720619572,0.9940743837393686,0.578512396694215,0.6569199184591333,0.7409468158683432
"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag'})",frozenset({'charlotte bag suki design'}),0.024868530987369145,0.043347913697350964,0.016513490932324175,0.6640316205533596,15.31865236213062,1.0,0.0154354919973038,2.8474467980537668,0.9585580363892949,0.3193916349809886,0.6488081882044289,0.5224920007528703
frozenset({'set of 6 snack loaf baking cases'}),frozenset({'set of 12 mini loaf baking cases'}),0.017398142232270115,0.021821398731999803,0.011549614193738634,0.6638418079096045,30.421597444902527,1.0,0.011169962394892223,2.909875839066151,0.9842527863475621,0.41740674955595025,0.6563427254954892,0.5965605435944419
frozenset({'jam jar with pink lid'}),frozenset({'jam jar with green lid'}),0.01680837469897282,0.015039072099080945,0.011156435838207107,0.6637426900584795,44.13455070137217,1.0,0.010903653479240888,2.929188150800994,0.9940503860818937,0.5391923990498814,0.6586084783503758,0.7027863777089783
"frozenset({'lunch bag pink polkadot', 'lunch bag  black skull.'})",frozenset({'lunch bag red retrospot'}),0.026736128176143903,0.07686636850641372,0.0177421732933602,0.6636029411764706,8.633202713630208,1.0,0.015687064212538012,2.7441786641120816,0.9084567477184898,0.20663995420721237,0.6355922400105226,0.44721067774936063
"frozenset({'jumbo bag red retrospot', 'jam making set printed'})",frozenset({'dotcom postage'}),0.015186513982405269,0.03479628446454023,0.010075195360495405,0.6634304207119741,19.066128206534657,1.0,0.009546761099938914,2.8677687317351643,0.9621628661640443,0.2524630541871921,0.6512968465923182,0.47648922165542207
"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag'})",frozenset({'woodland charlotte bag'}),0.024917678281810587,0.041037990858603234,0.016513490932324175,0.6627218934911242,16.148984870495692,1.0,0.015490919478777615,2.843238237629755,0.962048621111751,0.3339960238568589,0.6482883541853169,0.5325585515359812
"frozenset({'pack of 72 retrospot cake cases', 'red retrospot charlotte bag'})",frozenset({'woodland charlotte bag'}),0.01572713422126112,0.041037990858603234,0.010419226421585492,0.6625,16.143577844311377,1.0,0.009773816431181352,2.841368915974509,0.9530445219708111,0.22481442205726407,0.6480569649446494,0.4581961077844311
frozenset({'small dolly mix design orange bowl'}),frozenset({'small marshmallows pink bowl'}),0.025900624170639406,0.021968840615324125,0.017152405760062907,0.6622390891840607,30.14447147120377,1.0,0.01658339907582072,2.895631578627664,0.9925336625619112,0.5584,0.6546521983732705,0.7214998577911356
"frozenset({'charlotte bag pink polkadot', 'charlotte bag suki design'})",frozenset({'strawberry charlotte bag'}),0.02015039072099081,0.0354843465867204,0.01331891679363051,0.6609756097560976,18.62724478075806,1.0,0.012603893345429037,2.844974229492408,0.9657759581056712,0.3147502903600465,0.6485029672207551,0.5181609350719546
"frozenset({'jumbo bag pink polkadot', 'jumbo shopper vintage red paisley'})",frozenset({'jumbo storage bag suki'}),0.023000933798594386,0.058190396618666144,0.015186513982405269,0.6602564102564102,11.346484104296604,1.0,0.013848080522065377,2.772118832594115,0.9333345380327681,0.23008190618019356,0.6392651035582727,0.46061806999307
"frozenset({'jumbo bag red retrospot', 'jumbo bag toys'})",frozenset({'jumbo bag woodland animals'}),0.016906669287855704,0.042414115102963584,0.011156435838207107,0.6598837209302326,15.55811595569808,1.0,0.010439354421024257,2.815466191492142,0.9518169190920922,0.2316326530612245,0.6448190345805503,0.4614598210676656
"frozenset({'lunch bag cars blue', 'lunch bag apple design'})",frozenset({'lunch bag suki design'}),0.018037057060008847,0.053324814468963484,0.011893645254828722,0.659400544959128,12.365735380906338,1.0,0.010931822533537642,2.779438344719123,0.9360143201052291,0.2,0.6402150808993551,0.44122100980675294
"frozenset({'jumbo bag woodland animals', 'dotcom postage'})",frozenset({'jumbo shopper vintage red paisley'}),0.0177421732933602,0.05774807096869317,0.011697056077062958,0.6592797783933518,11.41648140508045,1.0,0.01067247979457914,2.7654711087829416,0.9288878265205813,0.18335901386748846,0.6383979580100944,0.43091648494135676
"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag'})",frozenset({'strawberry charlotte bag'}),0.024917678281810587,0.0354843465867204,0.016415196343441293,0.6587771203155818,18.565288181525126,1.0,0.01553100881115313,2.8266441403498996,0.970314009078617,0.3731843575418994,0.6462235957738162,0.5606904992159626
"frozenset({'jumbo storage bag suki', 'dotcom postage'})",frozenset({'jumbo bag woodland animals'}),0.019413181304369195,0.042414115102963584,0.01277829655477466,0.6582278481012659,15.519075347991258,1.0,0.011954903648416445,2.801825366920959,0.9540849962988095,0.2605210420841683,0.6430898185853242,0.4797512357539933
frozenset({'jumbo bag toys'}),frozenset({'jumbo bag red retrospot'}),0.02570403499287364,0.10281613997149457,0.016906669287855704,0.6577437858508605,6.397281458273164,1.0,0.014263879628196214,2.62138077539055,0.8659417994631831,0.15147512109202993,0.6185216549278257,0.4110898661567878
"frozenset({'lunch bag red retrospot', 'red retrospot charlotte bag'})",frozenset({'charlotte bag suki design'}),0.019364034009927752,0.043347913697350964,0.012729149260333219,0.6573604060913706,15.164753041656594,1.0,0.011889758785238302,2.7920068296536575,0.9525018929619742,0.2546705998033432,0.641834687014699,0.4755055998710821
"frozenset({'red retrospot charlotte bag', 'charlotte bag apples design'})",frozenset({'woodland charlotte bag'}),0.01616945987123409,0.041037990858603234,0.010615815599351255,0.6565349544072948,15.998223613563146,1.0,0.009952253452966998,2.7920221328099073,0.9529009539562542,0.22784810126582278,0.6418366501294192,0.4576087945689169
"frozenset({'jumbo bag red retrospot', 'jumbo  bag baroque black white', 'jumbo shopper vintage red paisley'})",frozenset({'jumbo bag pink polkadot'}),0.015284808571288151,0.05986140462967514,0.010026048066053964,0.6559485530546624,10.957787527917253,1.0,0.009111077955480957,2.7325523659829067,0.9228462297276666,0.15396226415094338,0.6340417799677566,0.4117181188918632
"frozenset({'dotcom postage', 'jumbo shopper vintage red paisley'})",frozenset({'jumbo bag woodland animals'}),0.017840467882243083,0.042414115102963584,0.011697056077062958,0.6556473829201102,15.458235573899746,1.0,0.010940368418814775,2.7808294097409934,0.9522990240932242,0.24089068825910928,0.6403950574972019,0.465714769096208
"frozenset({'lunch bag apple design', 'lunch bag  black skull.'})",frozenset({'lunch bag red retrospot'}),0.020396127193198013,0.07686636850641372,0.013368064088071951,0.655421686746988,8.52676794133054,1.0,0.011800287859135908,2.679024175313555,0.9011012442303834,0.15934387814879905,0.6267297588372978,0.4146673651126244
frozenset({'alarm clock bakelike ivory'}),frozenset({'alarm clock bakelike red'}),0.028013957831621368,0.05165380645795449,0.018331940826657494,0.6543859649122807,12.66868813327324,1.0,0.016884913270701626,2.7439458391825684,0.9476115795679467,0.2988782051282051,0.635561319862675,0.5046430300298796
"frozenset({'lunch bag red retrospot', 'lunch bag dolly girl design'})",frozenset({'lunch bag spaceboy design'}),0.01759473141003588,0.056863419668747237,0.011500466899297193,0.653631284916201,11.494758646663735,1.0,0.010499970303169435,2.722926578698294,0.929355590018955,0.18266978922716626,0.6327480851584129,0.42793923796371847
"frozenset({'pack of 72 retrospot cake cases', 'red retrospot charlotte bag'})",frozenset({'charlotte bag suki design'}),0.01572713422126112,0.043347913697350964,0.010271784538261169,0.653125,15.067045776643988,1.0,0.009590046081331287,2.757915924476105,0.9485479291951081,0.21047331319234644,0.6374073657847418,0.4450432256235827
frozenset({'alarm clock bakelike green'}),frozenset({'alarm clock bakelike red'}),0.04816434855261218,0.05165380645795449,0.03145426844252224,0.653061224489796,12.643041612458495,1.0,0.02896639650421215,2.7334684402094256,0.9675043243661899,0.4601006470165349,0.6341644244762582,0.6310025437387135
"frozenset({'charlotte bag suki design', 'strawberry charlotte bag'})",frozenset({'charlotte bag pink polkadot'}),0.020396127193198013,0.03651643976999066,0.01331891679363051,0.6530120481927711,17.88268660104753,1.0,0.012574122843439027,2.7767060937184302,0.9637364826387578,0.3055242390078918,0.6398610561404976,0.5088747993319171
frozenset({'pink happy birthday bunting'}),frozenset({'blue happy birthday bunting'}),0.01975721236545928,0.01916744483216199,0.012876591143657542,0.6517412935323383,34.0025130756474,1.0,0.012497895865605292,2.8163906226962205,0.9901530736242222,0.49433962264150955,0.6449356165507084,0.661768082663605
"frozenset({'jumbo bag woodland animals', 'jumbo shopper vintage red paisley'})",frozenset({'jumbo bag pink polkadot'}),0.01916744483216199,0.05986140462967514,0.012483412788126013,0.6512820512820512,10.879832428108289,1.0,0.011336022617310988,2.6959856779001954,0.9258326662166176,0.18759231905465285,0.6290781482270843,0.4299103195654919
"frozenset({'jumbo bag red retrospot', 'charlotte bag suki design'})",frozenset({'red retrospot charlotte bag'}),0.015923723399026885,0.05081830245244999,0.010370079127144051,0.6512345679012346,12.8149610764859,1.0,0.009560862535283148,2.7215475221717362,0.9368849046345518,0.1839581517000872,0.6325619920823498,0.42764823172624594
frozenset({'jumbo bag strawberry'}),frozenset({'jumbo bag red retrospot'}),0.040546517914188826,0.10281613997149457,0.026392097115053817,0.6509090909090909,6.330806535720494,1.0,0.022223260653831865,2.570057932373323,0.8776269603295294,0.22563025210084034,0.6109037125569582,0.45380062576047275
"frozenset({'red retrospot charlotte bag', 'charlotte bag apples design'})",frozenset({'strawberry charlotte bag'}),0.01616945987123409,0.0354843465867204,0.010517521010468373,0.6504559270516717,18.330784969141778,1.0,0.009943758292277435,2.7593534780258167,0.9609855802674788,0.2556750298685782,0.6375962673997637,0.4734274095092153
"frozenset({'red retrospot charlotte bag', 'charlotte bag apples design'})",frozenset({'charlotte bag pink polkadot'}),0.01616945987123409,0.03651643976999066,0.010517521010468373,0.6504559270516717,17.81268741281341,1.0,0.009927069902967172,2.7564007940493305,0.9593727794517644,0.2494172494172494,0.6372080569128935,0.4692387306859973
"frozenset({'jumbo storage bag suki', 'jumbo bag pink vintage paisley'})",frozenset({'jumbo shopper vintage red paisley'}),0.017987909765567404,0.05774807096869317,0.011697056077062958,0.6502732240437159,11.260518544355309,1.0,0.010658288987342522,2.6942516095738935,0.927884851953894,0.18265541059094395,0.6288394163163722,0.4264132077665388
"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag'})",frozenset({'charlotte bag pink polkadot'}),0.024917678281810587,0.03651643976999066,0.01616945987123409,0.6489151873767258,17.77049437086708,1.0,0.015259554973048348,2.7443042979585095,0.9678433547406607,0.3572204125950055,0.6356089225440849,0.5458573245093589
"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot', 'jumbo bag pink polkadot'})",frozenset({'jumbo shopper vintage red paisley'}),0.02029783260431513,0.05774807096869317,0.013171474910306187,0.648910411622276,11.236919272577405,1.0,0.011999314232561543,2.6837934254477913,0.929882230764508,0.203030303030303,0.627393080809433,0.4384977590026274
"frozenset({'regency tea plate green', 'regency tea plate roses'})",frozenset({'roses regency teacup and saucer'}),0.015677986926819678,0.052391015874576105,0.010173489949378287,0.6489028213166145,12.38576520199733,1.0,0.00935210428741388,2.698993445857235,0.9339038872149039,0.17572156196943972,0.629491504866405,0.42154334311609337
"frozenset({'lunch bag woodland', 'lunch bag  black skull.'})",frozenset({'lunch bag red retrospot'}),0.021821398731999803,0.07686636850641372,0.014154420799135007,0.6486486486486487,8.438653487246839,1.0,0.012477089122875722,2.627380335789438,0.9011623038402922,0.16744186046511628,0.6193927516399965,0.4163959355775213
"frozenset({'jumbo bag woodland animals', 'jumbo bag pink polkadot'})",frozenset({'jumbo storage bag suki'}),0.02108418931537819,0.058190396618666144,0.013662947854720598,0.6480186480186481,11.136178573678574,1.0,0.012436050516075698,2.6757372175535914,0.9298068122467584,0.20823970037453182,0.6262712222113151,0.44140797265797266
"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot', 'jumbo  bag baroque black white'})",frozenset({'jumbo bag pink polkadot'}),0.01562883963237824,0.05986140462967514,0.010124342654936846,0.6477987421383647,10.821642862306492,1.0,0.00918877836181075,2.6693220832836007,0.922002416883868,0.1548872180451128,0.6253730464890641,0.4084642314961118
"frozenset({'woodland charlotte bag', 'strawberry charlotte bag'})",frozenset({'charlotte bag pink polkadot'}),0.019953801543225045,0.03651643976999066,0.012925738438098983,0.6477832512315271,17.739496383321512,1.0,0.01219709664586346,2.735484793380307,0.9628409511480922,0.2968397291196388,0.6344340855339666,0.5008768207705415
frozenset({'alarm clock bakelike chocolate'}),frozenset({'alarm clock bakelike green'}),0.021035042020936746,0.04816434855261218,0.013613800560279157,0.6471962616822431,13.437247282090407,1.0,0.012600661464563916,2.697918270327696,0.9454679538774636,0.24491600353669318,0.6293438496643052,0.4649246614533664
"frozenset({'charlotte bag pink polkadot', 'strawberry charlotte bag'})","frozenset({'charlotte bag suki design', 'red retrospot charlotte bag'})",0.018626824593306137,0.024917678281810587,0.012041087138153045,0.6464379947229553,25.942946506169566,1.0,0.011576949915525325,2.7578820890387608,0.9797026262428048,0.3822152886115444,0.637402917269555,0.56483635436345
"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag'})",frozenset({'strawberry charlotte bag'}),0.024868530987369145,0.0354843465867204,0.016071165282351207,0.6462450592885376,18.212116650060768,1.0,0.015188721709692803,2.726507936464355,0.9691939296612966,0.3629300776914539,0.6332304826162484,0.5495768232730777
frozenset({'blue polkadot bowl'}),frozenset({'pink polkadot bowl'}),0.015825428810144003,0.016366049048999853,0.010222637243819728,0.6459627329192547,39.46968086098521,1.0,0.009963637499691456,2.7783344930370353,0.9903365984826659,0.465324384787472,0.6400721358403155,0.6352936787719397
"frozenset({'lunch bag apple design', 'lunch bag  black skull.'})",frozenset({'lunch bag suki design'}),0.020396127193198013,0.053324814468963484,0.013171474910306187,0.6457831325301205,12.110368108378214,1.0,0.012083855211843523,2.672586408131838,0.9365276642075595,0.2175324675324675,0.6258306197482277,0.4463938704125257
"frozenset({'jumbo storage bag suki', 'dotcom postage'})",frozenset({'jumbo shopper vintage red paisley'}),0.019413181304369195,0.05774807096869317,0.012532560082567454,0.6455696202531646,11.179068138971182,1.0,0.011411486310874635,2.6584965140526156,0.9285736748588771,0.19391634980988592,0.6238475413775891,0.4312954484244546
frozenset({'christmas craft white fairy'}),frozenset({'christmas craft little friends'}),0.018528530004423255,0.026736128176143903,0.011942792549270163,0.6445623342175067,24.108290099859577,1.0,0.011447411396156374,2.738212534907417,0.9766157466652654,0.35840707964601776,0.6347982535132863,0.5456267553440475
"frozenset({'jumbo bag pink polkadot', 'dotcom postage'})",frozenset({'jumbo shopper vintage red paisley'}),0.016955816582297143,0.05774807096869317,0.010910699365999902,0.6434782608695653,11.142852913968548,1.0,0.009931533666673261,2.642901752160983,0.9259567286514591,0.17103235747303544,0.6216280082366495,0.41620721554116563
"frozenset({'wooden frame antique white', 'white hanging heart t-light holder'})",frozenset({'wooden picture frame white finish'}),0.0166609328156485,0.0540620238855851,0.010714110188234137,0.6430678466076696,11.895001340842049,1.0,0.00981338644039842,2.6501898669651784,0.931449897105378,0.17854217854217852,0.6226685444446538,0.4206248323947439
"frozenset({'lunch bag alphabet design', 'lunch bag suki design'})",frozenset({'lunch bag apple design'}),0.015677986926819678,0.050916597041332876,0.010075195360495405,0.6426332288401254,12.621291802326285,1.0,0.009276925617723242,2.6557684696825863,0.9354345379882798,0.1782608695652174,0.623461152048575,0.42025483835828664
