support,itemsets,length
0.015088219393522386,frozenset({'pink  polkadot cup'}),1
0.016955816582297143,frozenset({'pink baby bunting'}),1
0.025654887698432202,frozenset({'pink blue felt craft trinket box'}),1
0.030274733375927655,frozenset({'pink cream felt craft trinket box'}),1
0.011893645254828722,frozenset({'pink doughnut trinket pot'}),1
0.012483412788126013,frozenset({'pink drawer knob acrylic edwardian'}),1
0.024327910748513294,frozenset({'pink fairy cake childrens apron'}),1
0.012876591143657542,frozenset({'pink floral feltcraft shoulder bag'}),1
0.01975721236545928,frozenset({'pink happy birthday bunting'}),1
0.012581707377008896,frozenset({'pink heart shape egg frying pan'}),1
0.016366049048999853,frozenset({'pink polkadot bowl'}),1
0.010468373716026933,frozenset({'pink polkadot wrap'}),1
0.0376468275421438,frozenset({'pink regency teacup and saucer'}),1
0.02015039072099081,frozenset({'pink vintage paisley picnic bag'}),1
0.01631690175455841,frozenset({'place setting white heart'}),1
0.02806310512606281,frozenset({'plasters in tin circus parade'}),1
0.0275716321816484,frozenset({'plasters in tin skulls'}),1
0.03307612915908979,frozenset({'plasters in tin spaceboy'}),1
0.025310856637342113,frozenset({'plasters in tin strongman'}),1
0.027817368653855604,frozenset({'plasters in tin vintage paisley'}),1
0.034599695286774465,frozenset({'plasters in tin woodland animals'}),1
0.010222637243819728,frozenset({'playing cards jubilee union jack'}),1
0.016464343637882736,frozenset({'playing cards keep calm & carry on'}),1
0.04152946380301764,frozenset({'please one person metal sign'}),1
0.011156435838207107,frozenset({'polkadot rain hat'}),1
0.039465277436477125,frozenset({'popcorn holder'}),1
0.011156435838207107,"frozenset({""poppy's playhouse bathroom""})",1
0.020789305548729542,"frozenset({""poppy's playhouse bedroom""})",1
0.021428220376468275,"frozenset({""poppy's playhouse kitchen""})",1
0.016120312576792646,"frozenset({""poppy's playhouse livingroom""})",1
0.055339853541062564,frozenset({'postage'}),1
0.026441244409495256,frozenset({'pottering in the shed metal sign'}),1
0.016366049048999853,frozenset({'pottering mug'}),1
0.014842482921315181,frozenset({'potting shed tea mug'}),1
0.011647908782621516,frozenset({'purple drawerknob acrylic edwardian'}),1
0.013368064088071951,frozenset({'queens guard coffee mug'}),1
0.04885241067479235,frozenset({'rabbit night light'}),1
0.011942792549270163,frozenset({'rain poncho retrospot'}),1
0.010468373716026933,frozenset({'rainy ladies birthday card'}),1
0.0177421732933602,frozenset({'recipe box blue sketchbook design'}),1
0.05489752789108959,frozenset({'recipe box pantry yellow design'}),1
0.022804344620828622,frozenset({'recipe box retrospot'}),1
0.0177421732933602,"frozenset({'record frame 7"" single size'})",1
0.010075195360495405,frozenset({'recycled acapulco mat green'}),1
0.013662947854720598,frozenset({'recycled acapulco mat turquoise'}),1
0.036762176242197867,frozenset({'recycling bag retrospot'}),1
0.0324863616257925,frozenset({'red  harmonica in box'}),1
0.011500466899297193,frozenset({'red baby bunting'}),1
0.02260775544306286,frozenset({'red diner wall clock'}),1
0.014989924804639504,frozenset({'red floral feltcraft shoulder bag'}),1
0.014056126210252125,frozenset({'red gingham rose jewellery box'}),1
0.03641814518110778,frozenset({'red hanging heart t-light holder'}),1
0.02712930653167543,frozenset({'red kitchen scales'}),1
0.01125473042708999,frozenset({'red metal beach spade'}),1
0.012630854671450337,frozenset({'red metal box top secret'}),1
0.022017987909765568,frozenset({'red retrospot bowl'}),1
0.011746203371504399,frozenset({'red retrospot butter dish'}),1
0.0264903917039367,frozenset({'red retrospot cake stand'}),1
0.05081830245244999,frozenset({'red retrospot charlotte bag'}),1
0.01179535066594584,frozenset({'red retrospot childrens umbrella'}),1
0.019020002948837666,frozenset({'red retrospot cup'}),1
0.018921708359954784,frozenset({'red retrospot mini cases'}),1
0.02216542979308989,frozenset({'red retrospot oven glove'}),1
0.012532560082567454,frozenset({'red retrospot oven glove double'}),1
0.023836437804098883,frozenset({'red retrospot peg bag'}),1
0.02609721334840517,frozenset({'red retrospot picnic bag'}),1
0.014940777510198063,frozenset({'red retrospot plate'}),1
0.016906669287855704,frozenset({'red retrospot round cake tins'}),1
0.028259694303828575,frozenset({'red retrospot shopper bag'}),1
0.01685752199341426,frozenset({'red retrospot small milk jug'}),1
0.012139381727035927,frozenset({'red retrospot sugar jam bowl'}),1
0.01179535066594584,frozenset({'red retrospot tape'}),1
0.018331940826657494,frozenset({'red retrospot umbrella'}),1
0.016513490932324175,frozenset({'red retrospot wrap'}),1
0.01813535164889173,frozenset({'red spot ceramic drawer knob'}),1
0.019364034009927752,frozenset({'red spotty biscuit tin'}),1
0.021477367670909717,frozenset({'red stripe ceramic drawer knob'}),1
0.041726052980783405,frozenset({'red toadstool led night light'}),1
0.02108418931537819,frozenset({'red woolly hottie white heart.'}),1
0.09775396864402615,frozenset({'regency cakestand 3 tier'}),1
0.01616945987123409,frozenset({'regency milk jug pink'}),1
0.015825428810144003,frozenset({'regency sugar bowl green'}),1
0.010271784538261169,frozenset({'regency sugar tongs'}),1
0.01872511918218902,frozenset({'regency tea plate green'}),1
0.014989924804639504,frozenset({'regency tea plate pink'}),1
0.021870546026441243,frozenset({'regency tea plate roses'}),1
0.020445274487639456,frozenset({'regency teapot roses'}),1
0.01759473141003588,frozenset({'retrospot childrens apron'}),1
0.010615815599351255,frozenset({'retrospot cigar box matches'}),1
0.03061876443701774,frozenset({'retrospot heart hot water bottle'}),1
0.0166609328156485,frozenset({'retrospot large milk jug'}),1
0.015579692337936796,frozenset({'retrospot party bag + sticker set'}),1
0.014940777510198063,frozenset({'retrospot red washing up gloves'}),1
0.04727969725266624,frozenset({'retrospot tea set ceramic 11 pc'}),1
0.012090234432594486,frozenset({'retrospot wooden heart decoration'}),1
0.017103258465621468,frozenset({'revolver wooden ruler'}),1
0.04280729345849511,frozenset({'rex cash+carry jumbo shopper'}),1
0.012729149260333219,frozenset({'ribbon reel christmas present'}),1
0.01562883963237824,frozenset({'ribbon reel christmas sock bauble'}),1
0.015874576104585442,frozenset({'ribbon reel hearts design'}),1
0.010959846660441343,frozenset({'ribbon reel making snowmen'}),1
0.013515505971396275,frozenset({'ribbon reel snowy village'}),1
0.02010124342654937,frozenset({'ribbon reel stripes design'}),1
0.017398142232270115,frozenset({'robot birthday card'}),1
0.012483412788126013,frozenset({'rocking horse red christmas'}),1
0.017398142232270115,"frozenset({""roll wrap 50's christmas""})",1
0.010419226421585492,"frozenset({""roll wrap 50's red christmas""})",1
0.016562638226765618,frozenset({'roll wrap vintage christmas'}),1
0.014989924804639504,frozenset({'roll wrap vintage spot'}),1
0.011058141249324225,frozenset({'romantic pinks ribbons'}),1
0.052391015874576105,frozenset({'roses regency teacup and saucer'}),1
0.015383103160171033,frozenset({'rotating leaves t-light holder'}),1
0.022067135204207007,frozenset({'rotating silver angels t-light hldr'}),1
0.010517521010468373,frozenset({'round cake tin vintage green'}),1
0.01331891679363051,frozenset({'round cake tin vintage red'}),1
0.011697056077062958,frozenset({'round container set of 5 retrospot'}),1
0.028554578070477222,frozenset({'round snack boxes set of 4 fruits'}),1
0.014203568093576448,frozenset({'round snack boxes set of 4 skulls'}),1
0.03597581953113481,frozenset({'round snack boxes set of4 woodland'}),1
0.011353025015972872,frozenset({'s/6 wooden skittles in cotton bag'}),1
0.017545584115594436,frozenset({'save the planet mug'}),1
0.021919693320882686,frozenset({'scandinavian paisley picnic bag'}),1
0.02216542979308989,frozenset({'scandinavian reds ribbons'}),1
0.03789256401435101,frozenset({'scottie dog hot water bottle'}),1
0.012090234432594486,frozenset({'scottie dogs baby bib'}),1
0.011402172310414311,frozenset({'set 12 colour pencils dolly girl'}),1
0.013859537032486362,frozenset({'set 12 colour pencils spaceboy'}),1
0.011058141249324225,frozenset({'set 12 kids  white chalk sticks'}),1
0.01813535164889173,frozenset({'set 12 kids colour  chalk sticks'}),1
0.01764387870447732,frozenset({'set 12 retro white chalk sticks'}),1
0.01828279353221605,frozenset({'set 2 pantry design tea towels'}),1
0.026195507937288053,frozenset({'set 2 tea towels i love london'}),1
0.01720155305450435,frozenset({'set 20 napkins fairy cakes design'}),1
0.010517521010468373,frozenset({'set 3 paper vintage chick paper egg'}),1
0.021133336609819628,"frozenset({'set 3 retrospot tea,coffee,sugar'})",1
0.014596746449107977,frozenset({'set 6 paper table lantern hearts'}),1
0.012090234432594486,frozenset({'set 6 paper table lantern stars'}),1
0.019904654248783606,frozenset({'set 6 school milk bottles in crate'}),1
0.01867597188774758,frozenset({'set 7 babushka nesting boxes'}),1
0.01828279353221605,frozenset({'set of 10 led dolly lights'}),1
0.02712930653167543,frozenset({'set of 12 fairy cake baking cases'}),1
0.021821398731999803,frozenset({'set of 12 mini loaf baking cases'}),1
0.013957831621369243,frozenset({'set of 2 tea towels apple and pears'}),1
0.010222637243819728,frozenset({'set of 2 wooden market crates'}),1
0.025458298520666438,frozenset({'set of 20 kids cookie cutters'}),1
0.02997984960927901,frozenset({'set of 20 vintage christmas napkins'}),1
0.010959846660441343,frozenset({'set of 3 bird light pink feather'}),1
0.03381333857571141,frozenset({'set of 3 butterfly cookie cutters'}),1
0.06806900280139579,frozenset({'set of 3 cake tins pantry design'}),1
0.014596746449107977,frozenset({'set of 3 cake tins sketchbook'}),1
0.015972870693468325,frozenset({'set of 3 hanging owls ollie beak'}),1
0.033665896692387086,frozenset({'set of 3 heart cookie cutters'}),1
0.020740158254288103,frozenset({'set of 3 notebooks in parcel'}),1
0.04290558804737799,frozenset({'set of 3 regency cake tins'}),1
0.021870546026441243,frozenset({'set of 3 wooden heart decorations'}),1
0.01469504103799086,frozenset({'set of 3 wooden sleigh decorations'}),1
0.015677986926819678,frozenset({'set of 3 wooden stocking decoration'}),1
0.014400157271342213,frozenset({'set of 3 wooden tree decorations'}),1
0.011991939843711604,frozenset({'set of 36 doilies pantry design'}),1
0.017693025998918758,frozenset({'set of 36 paisley flower doilies'}),1
0.016415196343441293,frozenset({'set of 36 teatime paper doilies'}),1
0.01371209514916204,frozenset({'set of 4 english rose coasters'}),1
0.014645893743549418,frozenset({'set of 4 english rose placemats'}),1
0.011549614193738634,frozenset({'set of 4 jam jar magnets'}),1
0.017348994937828672,frozenset({'set of 4 knick knack tins doily'}),1
0.013466358676954834,frozenset({'set of 4 knick knack tins london'}),1
0.05273504693566619,frozenset({'set of 4 pantry jelly moulds'}),1
0.012532560082567454,frozenset({'set of 5 lucky cat magnets'}),1
0.010075195360495405,frozenset({'set of 5 mini grocery magnets'}),1
0.010959846660441343,frozenset({'set of 5 pancake day magnets'}),1
0.010959846660441343,frozenset({'set of 6 3d kit cards for kids'}),1
0.014498451860225095,frozenset({'set of 6 herb tins sketchbook'}),1
0.020740158254288103,frozenset({'set of 6 ribbons vintage christmas'}),1
0.017398142232270115,frozenset({'set of 6 snack loaf baking cases'}),1
0.021968840615324125,frozenset({'set of 6 soldier skittles'}),1
0.04098884356416179,frozenset({'set of 6 spice tins pantry design'}),1
0.010026048066053964,frozenset({'set of 6 t-lights santa'}),1
0.018577677298864698,frozenset({'set of 6 tea time baking cases'}),1
0.020002948837666488,frozenset({'set of 60 i love london cake cases'}),1
0.030913648203666388,frozenset({'set of 60 pantry design cake cases'}),1
0.018774266476630462,frozenset({'set of 60 vintage leaf cake cases'}),1
0.02506512016513491,frozenset({'set of 72 pink heart paper doilies'}),1
0.02226372438197277,frozenset({'set of 72 retrospot paper  doilies'}),1
0.011156435838207107,frozenset({'set of 9 black skull balloons'}),1
0.013073180321423305,frozenset({'set of 9 heart shaped balloons'}),1
0.02309922838747727,frozenset({'set of tea coffee sugar tins pantry'}),1
0.01179535066594584,frozenset({'set/10 blue polkadot party candles'}),1
0.016906669287855704,frozenset({'set/10 pink polkadot party candles'}),1
0.018626824593306137,frozenset({'set/10 red polkadot party candles'}),1
0.019364034009927752,frozenset({'set/2 red retrospot tea towels'}),1
0.048459232319260824,frozenset({'set/20 red retrospot paper napkins'}),1
0.015383103160171033,frozenset({'set/20 strawberry paper napkins'}),1
0.023443259448567358,frozenset({'set/3 red gingham rose storage box'}),1
0.043200471814026635,frozenset({'set/5 red retrospot lid glass bowls'}),1
0.010664962893792696,frozenset({'set/6 collage paper plates'}),1
0.021035042020936746,frozenset({'set/6 red spotty paper cups'}),1
0.025900624170639406,frozenset({'set/6 red spotty paper plates'}),1
0.012876591143657542,frozenset({'set3 book box green gingham flower'}),1
0.012630854671450337,frozenset({'silver bells table decoration'}),1
0.01425271538801789,frozenset({'silver hanging t-light holder'}),1
0.010468373716026933,frozenset({'silver stars table decoration'}),1
0.012827443849216101,frozenset({'single antique rose hook ivory'}),1
0.024917678281810587,frozenset({'single heart zinc t-light holder'}),1
0.012090234432594486,frozenset({'sketchbook magnetic shopping list'}),1
0.02024868530987369,frozenset({'skull lunch box with cutlery'}),1
0.02019953801543225,frozenset({'skull shoulder bag'}),1
0.012385118199243131,frozenset({'skulls writing set'}),1
0.01425271538801789,frozenset({'sleeping cat erasers'}),1
0.011353025015972872,frozenset({'small ceramic top storage jar'}),1
0.012090234432594486,frozenset({'small chocolates pink bowl'}),1
0.025900624170639406,frozenset({'small dolly mix design orange bowl'}),1
0.02658868629281958,frozenset({'small glass heart trinket pot'}),1
0.012827443849216101,frozenset({'small hanging ivory/red wood bird'}),1
0.02319752297636015,frozenset({'small heart measuring spoons'}),1
0.021968840615324125,frozenset({'small marshmallows pink bowl'}),1
0.028947756426008747,frozenset({'small popcorn holder'}),1
0.01233597090480169,frozenset({'small purple babushka notebook'}),1
0.013073180321423305,frozenset({'small red babushka notebook'}),1
0.011107288543765666,frozenset({'small red retrospot windmill'}),1
0.030913648203666388,frozenset({'small white heart of wicker'}),1
0.010664962893792696,frozenset({'small yellow babushka notebook'}),1
0.020543569076522338,frozenset({'soldiers egg cup'}),1
0.025900624170639406,frozenset({'spaceboy birthday card'}),1
0.010517521010468373,frozenset({'spaceboy childrens bowl'}),1
0.010615815599351255,frozenset({'spaceboy childrens cup'}),1
0.010222637243819728,frozenset({'spaceboy gift wrap'}),1
0.0442325649972969,frozenset({'spaceboy lunch box'}),1
0.011451319604855752,frozenset({'spaceboy mini backpack'}),1
0.05607706295768418,frozenset({'spotty bunting'}),1
0.01086155207155846,frozenset({'star wooden christmas decoration'}),1
0.01233597090480169,frozenset({'strawberry   picnic bag'}),1
0.011205583132648548,frozenset({'strawberry bath sponge'}),1
0.034697989875657344,frozenset({'strawberry ceramic trinket box'}),1
0.0354843465867204,frozenset({'strawberry charlotte bag'}),1
0.028259694303828575,frozenset({'strawberry lunch box with cutlery'}),1
0.02024868530987369,frozenset({'strawberry shopper bag'}),1
0.02604806605396373,frozenset({'suki  shoulder bag'}),1
0.013466358676954834,frozenset({'swallows greeting card'}),1
0.018528530004423255,frozenset({'sweetheart cakestand 3 tier'}),1
0.02501597287069347,frozenset({'sweetheart ceramic trinket box'}),1
0.018086204354450287,frozenset({'sweetheart recipe book stand'}),1
0.016955816582297143,frozenset({'t-light glass fluted antique'}),1
0.01759473141003588,frozenset({'tea bag plate red retrospot'}),1
0.01779132058780164,frozenset({'tea party birthday card'}),1
0.015481397749053915,frozenset({'tea time oven glove'}),1
0.022951786504152947,frozenset({'tea time party bunting'}),1
0.019904654248783606,frozenset({'toilet metal sign'}),1
0.021280778493143953,frozenset({'toilet sign occupied or vacant'}),1
0.010075195360495405,frozenset({'toothpaste tube pen'}),1
0.02305008109303583,frozenset({'toy tidy pink polkadot'}),1
0.014056126210252125,frozenset({'toy tidy spaceboy'}),1
0.01764387870447732,frozenset({'traditional christmas ribbons'}),1
0.02993070231483757,frozenset({'traditional knitting nancy'}),1
0.019118297537720548,frozenset({'traditional modelling clay'}),1
0.012630854671450337,frozenset({'traditional naughts & crosses'}),1
0.013564653265837716,frozenset({'traditional pick up sticks game'}),1
0.02024868530987369,frozenset({'traditional wooden catch cup game'}),1
0.020936747432053867,frozenset({'traditional wooden skipping rope'}),1
0.01184449796038728,frozenset({'travel card wallet i love london'}),1
0.026244655231729492,frozenset({'travel card wallet keep calm'}),1
0.01086155207155846,frozenset({'travel card wallet pantry'}),1
0.010714110188234137,frozenset({'travel card wallet retrospot'}),1
0.013073180321423305,frozenset({'travel card wallet suki'}),1
0.013662947854720598,frozenset({'travel card wallet transport'}),1
0.010910699365999902,frozenset({'travel card wallet union jack'}),1
0.020052096132107927,frozenset({'travel card wallet vintage ticket'}),1
0.022951786504152947,frozenset({'travel sewing kit'}),1
0.013122327615864746,frozenset({'treasure island book box'}),1
0.010517521010468373,frozenset({'treasure tin buffalo bill'}),1
0.017840467882243083,frozenset({'treasure tin gymkhana design'}),1
0.011156435838207107,frozenset({'triple hook antique ivory rose'}),1
0.010714110188234137,frozenset({'triple photo frame cornice'}),1
0.010271784538261169,frozenset({'union stripe with fringe  hammock'}),1
0.05096574433577432,frozenset({'victorian glass hanging t-light'}),1
0.012827443849216101,frozenset({'victorian sewing box medium'}),1
0.014006978915810684,frozenset({'victorian sewing box small'}),1
0.01970806507101784,frozenset({'vintage christmas bunting'}),1
0.010517521010468373,frozenset({'vintage christmas gift sack'}),1
0.016906669287855704,frozenset({'vintage christmas stocking'}),1
0.015530545043495356,frozenset({'vintage cream cat food container'}),1
0.020445274487639456,frozenset({'vintage cream dog food container'}),1
0.010075195360495405,frozenset({'vintage doily deluxe sewing kit'}),1
0.012729149260333219,frozenset({'vintage doily jumbo bag red'}),1
0.020396127193198013,frozenset({'vintage doily travel sewing kit'}),1
0.012385118199243131,frozenset({'vintage donkey tail game'}),1
0.029881555020396126,frozenset({'vintage heads and tails card game'}),1
0.010468373716026933,frozenset({'vintage kid dolly card'}),1
0.013515505971396275,frozenset({'vintage leaf magnetic notepad'}),1
0.021428220376468275,frozenset({'vintage paisley stationery set'}),1
0.019560623187693516,frozenset({'vintage snakes & ladders'}),1
0.045510394652774365,frozenset({'vintage snap cards'}),1
0.023344964859684476,frozenset({'vintage union jack bunting'}),1
0.01086155207155846,frozenset({'vintage union jack memoboard'}),1
0.010763257482675578,frozenset({'wall art stop for tea'}),1
0.014400157271342213,frozenset({'wall tidy retrospot'}),1
0.017889615176684522,frozenset({'washroom metal sign'}),1
0.016513490932324175,frozenset({'watering can blue elephant'}),1
0.011156435838207107,frozenset({'watering can green dinosaur'}),1
0.013662947854720598,frozenset({'watering can pink bunny'}),1
0.11107288543765666,frozenset({'white hanging heart t-light holder'}),1
0.015088219393522386,frozenset({'white metal lantern'}),1
0.02452449992627906,frozenset({'white skull hot water bottle'}),1
0.017938762471125965,frozenset({'white spot blue ceramic drawer knob'}),1
0.02010124342654937,frozenset({'white spot red ceramic drawer knob'}),1
0.014449304565783654,frozenset({'white wicker star'}),1
0.02108418931537819,frozenset({'white wood garden plant ladder'}),1
0.019904654248783606,frozenset({'wicker star'}),1
0.026686980881702464,frozenset({'wood 2 drawer cabinet white finish'}),1
0.033665896692387086,frozenset({'wood black board ant white finish'}),1
0.019806359659900723,frozenset({'wood s/3 cabinet ant white finish'}),1
0.01376124244360348,frozenset({'wood stamp set thank you'}),1
0.028898609131567308,frozenset({'wooden box of dominoes'}),1
0.01469504103799086,frozenset({'wooden croquet garden set'}),1
0.04772202290263921,frozenset({'wooden frame antique white'}),1
0.01425271538801789,frozenset({'wooden happy birthday garland'}),1
0.026441244409495256,frozenset({'wooden heart christmas scandinavian'}),1
0.0540620238855851,frozenset({'wooden picture frame white finish'}),1
0.01759473141003588,frozenset({'wooden rounders garden set'}),1
0.021280778493143953,frozenset({'wooden school colouring set'}),1
0.02516341475401779,frozenset({'wooden star christmas scandinavian'}),1
0.016611785521207057,frozenset({'wooden tree christmas scandinavian'}),1
0.020002948837666488,frozenset({'wooden union jack bunting'}),1
0.041037990858603234,frozenset({'woodland charlotte bag'}),1
0.026293802526170935,frozenset({'world war 2 gliders asstd designs'}),1
0.011549614193738634,frozenset({'wrap alphabet design'}),1
0.012188529021477369,frozenset({'wrap english rose'}),1
0.02211628249864845,"frozenset({""you're confusing me metal sign""})",1
0.022411166265297097,frozenset({'zinc folkart sleigh bells'}),1
0.010026048066053964,frozenset({'zinc herb garden container'}),1
0.026293802526170935,frozenset({'zinc metal heart decoration'}),1
0.013466358676954834,frozenset({'zinc t-light holder stars small'}),1
0.013220622204747628,frozenset({'zinc willie winkie  candle stick'}),1
0.011598761488180075,"frozenset({'6 ribbons rustic charm', 'jam making set printed'})",2
0.010173489949378287,"frozenset({'6 ribbons rustic charm', 'jam making set with jars'})",2
0.010664962893792696,"frozenset({'jumbo bag red retrospot', '6 ribbons rustic charm'})",2
0.011697056077062958,"frozenset({'pack of 72 retrospot cake cases', '6 ribbons rustic charm'})",2
0.01032093183270261,"frozenset({'recipe box pantry yellow design', '6 ribbons rustic charm'})",2
0.011893645254828722,"frozenset({'6 ribbons rustic charm', 'regency cakestand 3 tier'})",2
0.010664962893792696,"frozenset({'6 ribbons rustic charm', 'scandinavian reds ribbons'})",2
0.012630854671450337,"frozenset({'6 ribbons rustic charm', 'white hanging heart t-light holder'})",2
0.010222637243819728,"frozenset({'pack of 60 pink paisley cake cases', '60 cake cases dolly girl design'})",2
0.011893645254828722,"frozenset({'pack of 72 retrospot cake cases', '60 cake cases dolly girl design'})",2
0.01331891679363051,"frozenset({'60 cake cases vintage christmas', ""paper chain kit 50's christmas""})",2
0.012286823610360249,"frozenset({'60 cake cases vintage christmas', 'paper chain kit vintage christmas'})",2
0.01326976949918907,"frozenset({'60 cake cases vintage christmas', 'set of 20 vintage christmas napkins'})",2
0.013613800560279157,"frozenset({'60 teatime fairy cake cases', '72 sweetheart fairy cake cases'})",2
0.010222637243819728,"frozenset({'60 teatime fairy cake cases', 'jumbo bag red retrospot'})",2
0.01277829655477466,"frozenset({'pack of 60 dinosaur cake cases', '60 teatime fairy cake cases'})",2
0.017398142232270115,"frozenset({'60 teatime fairy cake cases', 'pack of 60 pink paisley cake cases'})",2
0.011156435838207107,"frozenset({'60 teatime fairy cake cases', 'pack of 60 spaceboy cake cases'})",2
0.02226372438197277,"frozenset({'pack of 72 retrospot cake cases', '60 teatime fairy cake cases'})",2
0.012237676315918808,"frozenset({'60 teatime fairy cake cases', 'pack of 72 skull cake cases'})",2
0.010714110188234137,"frozenset({'60 teatime fairy cake cases', 'regency cakestand 3 tier'})",2
0.010370079127144051,"frozenset({'60 teatime fairy cake cases', 'white hanging heart t-light holder'})",2
0.011058141249324225,"frozenset({'pack of 60 dinosaur cake cases', '72 sweetheart fairy cake cases'})",2
0.012090234432594486,"frozenset({'pack of 60 pink paisley cake cases', '72 sweetheart fairy cake cases'})",2
0.01479333562687374,"frozenset({'pack of 72 retrospot cake cases', '72 sweetheart fairy cake cases'})",2
0.013613800560279157,"frozenset({'alarm clock bakelike chocolate', 'alarm clock bakelike green'})",2
0.01081240477711702,"frozenset({'alarm clock bakelike chocolate', 'alarm clock bakelike pink'})",2
0.014351009976900772,"frozenset({'alarm clock bakelike chocolate', 'alarm clock bakelike red'})",2
0.016415196343441293,"frozenset({'alarm clock bakelike ivory', 'alarm clock bakelike green'})",2
0.013417211382513393,"frozenset({'alarm clock bakelike orange', 'alarm clock bakelike green'})",2
0.020543569076522338,"frozenset({'alarm clock bakelike pink', 'alarm clock bakelike green'})",2
0.03145426844252224,"frozenset({'alarm clock bakelike red', 'alarm clock bakelike green'})",2
0.010615815599351255,"frozenset({'pack of 72 retrospot cake cases', 'alarm clock bakelike green'})",2
0.010370079127144051,"frozenset({'party bunting', 'alarm clock bakelike green'})",2
0.012532560082567454,"frozenset({'regency cakestand 3 tier', 'alarm clock bakelike green'})",2
0.013564653265837716,"frozenset({'alarm clock bakelike pink', 'alarm clock bakelike ivory'})",2
0.018331940826657494,"frozenset({'alarm clock bakelike ivory', 'alarm clock bakelike red'})",2
0.010615815599351255,"frozenset({'alarm clock bakelike pink', 'alarm clock bakelike orange'})",2
0.014842482921315181,"frozenset({'alarm clock bakelike orange', 'alarm clock bakelike red'})",2
0.02309922838747727,"frozenset({'alarm clock bakelike pink', 'alarm clock bakelike red'})",2
0.010959846660441343,"frozenset({'regency cakestand 3 tier', 'alarm clock bakelike pink'})",2
0.010664962893792696,"frozenset({'pack of 72 retrospot cake cases', 'alarm clock bakelike red'})",2
0.011107288543765666,"frozenset({'party bunting', 'alarm clock bakelike red'})",2
0.01376124244360348,"frozenset({'regency cakestand 3 tier', 'alarm clock bakelike red'})",2
0.012729149260333219,"frozenset({'assorted colour bird ornament', 'painted metal pears assorted'})",2
0.011500466899297193,"frozenset({'party bunting', 'assorted colour bird ornament'})",2
0.01326976949918907,"frozenset({'regency cakestand 3 tier', 'assorted colour bird ornament'})",2
0.015874576104585442,"frozenset({'white hanging heart t-light holder', 'assorted colour bird ornament'})",2
0.016415196343441293,"frozenset({'baking set spaceboy design', 'baking set 9 piece retrospot'})",2
0.012680001965891778,"frozenset({'retrospot tea set ceramic 11 pc', 'baking set 9 piece retrospot'})",2
0.012680001965891778,"frozenset({'bathroom metal sign', 'dotcom postage'})",2
0.011991939843711604,"frozenset({'jumbo bag red retrospot', 'bathroom metal sign'})",2
0.01081240477711702,"frozenset({'kitchen metal sign', 'bathroom metal sign'})",2
0.014400157271342213,"frozenset({'toilet metal sign', 'bathroom metal sign'})",2
0.012286823610360249,"frozenset({'bathroom metal sign', 'white hanging heart t-light holder'})",2
0.012876591143657542,"frozenset({'pink happy birthday bunting', 'blue happy birthday bunting'})",2
0.015530545043495356,"frozenset({'blue harmonica in box', 'red  harmonica in box'})",2
0.010222637243819728,"frozenset({'blue polkadot bowl', 'pink polkadot bowl'})",2
0.010222637243819728,"frozenset({'blue polkadot cup', 'pink  polkadot cup'})",2
0.010517521010468373,"frozenset({'blue stripe ceramic drawer knob', 'blue spot ceramic drawer knob'})",2
0.010124342654936846,"frozenset({'red spot ceramic drawer knob', 'blue spot ceramic drawer knob'})",2
0.010271784538261169,"frozenset({'red stripe ceramic drawer knob', 'blue spot ceramic drawer knob'})",2
0.010124342654936846,"frozenset({'white spot blue ceramic drawer knob', 'blue spot ceramic drawer knob'})",2
0.012286823610360249,"frozenset({'red stripe ceramic drawer knob', 'blue stripe ceramic drawer knob'})",2
0.01130387772153143,"frozenset({'pack of 72 retrospot cake cases', 'box of 24 cocktail parasols'})",2
0.010615815599351255,"frozenset({'box of 24 cocktail parasols', 'regency cakestand 3 tier'})",2
0.013859537032486362,"frozenset({'white hanging heart t-light holder', 'candleholder pink hanging heart'})",2
0.010566668304909814,"frozenset({'charlie+lola pink hot water bottle', 'dotcom postage'})",2
0.012237676315918808,"frozenset({'charlotte bag pink polkadot', 'charlotte bag apples design'})",2
0.014744188332432299,"frozenset({'charlotte bag suki design', 'charlotte bag apples design'})",2
0.011451319604855752,"frozenset({'charlotte bag vintage alphabet', 'charlotte bag apples design'})",2
0.011647908782621516,"frozenset({'jumbo bag apples', 'charlotte bag apples design'})",2
0.014056126210252125,"frozenset({'lunch bag apple design', 'charlotte bag apples design'})",2
0.010910699365999902,"frozenset({'lunch bag red retrospot', 'charlotte bag apples design'})",2
0.01616945987123409,"frozenset({'red retrospot charlotte bag', 'charlotte bag apples design'})",2
0.012680001965891778,"frozenset({'charlotte bag apples design', 'strawberry charlotte bag'})",2
0.01425271538801789,"frozenset({'woodland charlotte bag', 'charlotte bag apples design'})",2
0.011402172310414311,"frozenset({'charlotte bag dolly girl design', 'charlotte bag suki design'})",2
0.01179535066594584,"frozenset({'charlotte bag dolly girl design', 'red retrospot charlotte bag'})",2
0.010468373716026933,"frozenset({'charlotte bag dolly girl design', 'woodland charlotte bag'})",2
0.02015039072099081,"frozenset({'charlotte bag pink polkadot', 'charlotte bag suki design'})",2
0.010222637243819728,"frozenset({'charlotte bag pink polkadot', 'charlotte bag vintage alphabet'})",2
0.010615815599351255,"frozenset({'jumbo bag pink polkadot', 'charlotte bag pink polkadot'})",2
